sym,result,pnl,equity,entry_time,exit_time,month,date,entry_hour,h4_bucket,h4_key
USDCHF,win,5657671.9092613,571424862.8353913,2025-09-11 04:00:00+00:00,2025-09-11 07:05:00+00:00,2025-09,2025-09-11,4,4,2025-09-11_04
USDCHF,win,22158003.855516143,593582866.6909075,2025-09-11 05:00:00+00:00,2025-09-11 05:16:00+00:00,2025-09,2025-09-11,5,4,2025-09-11_04
USDCHF,win,5935828.666909075,599518695.3578166,2025-09-11 06:00:00+00:00,2025-09-11 12:27:00+00:00,2025-09,2025-09-11,6,4,2025-09-11_04
USDCHF,win,23689011.222898956,623207706.5807155,2025-09-11 11:00:00+00:00,2025-09-11 11:10:00+00:00,2025-09,2025-09-11,11,8,2025-09-11_08
USDCHF,loss,-12851970.906460004,610355735.6742555,2025-09-11 12:00:00+00:00,2025-09-11 12:15:00+00:00,2025-09,2025-09-11,12,12,2025-09-11_12
USDCHF,loss,-12757516.021014804,597598219.6532407,2025-09-12 03:00:00+00:00,2025-09-12 04:08:00+00:00,2025-09,2025-09-12,3,0,2025-09-12_00
USDCHF,loss,-12583508.086222464,585014711.5670183,2025-09-12 04:00:00+00:00,2025-09-12 04:10:00+00:00,2025-09,2025-09-12,4,4,2025-09-12_04
USDCHF,loss,-11847772.505616073,573166939.0614022,2025-09-12 06:00:00+00:00,2025-09-12 08:19:00+00:00,2025-09,2025-09-12,6,4,2025-09-12_04
USDCHF,loss,-12486198.8381848,560680740.2232174,2025-09-12 07:00:00+00:00,2025-09-12 07:01:00+00:00,2025-09,2025-09-12,7,4,2025-09-12_04
USDCHF,win,22170918.41339917,582851658.6366166,2025-09-12 16:00:00+00:00,2025-09-12 16:30:00+00:00,2025-09,2025-09-12,16,16,2025-09-12_16
USDCHF,win,23263031.73904228,606114690.3756589,2025-09-12 17:00:00+00:00,2025-09-16 06:14:00+00:00,2025-09,2025-09-12,17,16,2025-09-12_16
USDCHF,loss,-12304271.19685954,593810419.1787993,2025-09-15 12:00:00+00:00,2025-09-15 13:25:00+00:00,2025-09,2025-09-15,12,12,2025-09-15_12
USDCHF,win,5938104.191787992,599748523.3705872,2025-09-15 15:00:00+00:00,2025-09-15 20:58:00+00:00,2025-09,2025-09-15,15,12,2025-09-15_12
USDCHF,win,5997485.233705872,605746008.6042931,2025-09-15 17:00:00+00:00,2025-09-15 20:49:00+00:00,2025-09,2025-09-15,17,16,2025-09-15_16
USDCHF,loss,-12249674.776152464,593496333.8281406,2025-09-15 18:00:00+00:00,2025-09-15 20:58:00+00:00,2025-09,2025-09-15,18,16,2025-09-15_16
USDCHF,win,5934963.338281405,599431297.166422,2025-09-15 23:00:00+00:00,2025-09-16 01:18:00+00:00,2025-09,2025-09-15,23,20,2025-09-15_20
USDCHF,win,5994312.971664219,605425610.1380862,2025-09-16 00:00:00+00:00,2025-09-16 00:04:00+00:00,2025-09,2025-09-16,0,0,2025-09-16_00
USDCHF,win,24080359.482242327,629505969.6203285,2025-09-16 01:00:00+00:00,2025-09-16 06:15:00+00:00,2025-09,2025-09-16,1,0,2025-09-16_00
USDCHF,win,25066271.58483068,654572241.2051592,2025-09-16 02:00:00+00:00,2025-09-16 06:22:00+00:00,2025-09,2025-09-16,2,0,2025-09-16_00
USDCHF,win,25988489.746279523,680560730.9514387,2025-09-16 05:00:00+00:00,2025-09-16 06:22:00+00:00,2025-09,2025-09-16,5,4,2025-09-16_04
USDCHF,win,27088120.66414611,707648851.6155849,2025-09-16 06:00:00+00:00,2025-09-16 07:13:00+00:00,2025-09,2025-09-16,6,4,2025-09-16_04
USDCHF,win,28177963.832434617,735826815.4480195,2025-09-16 09:00:00+00:00,2025-09-16 11:42:00+00:00,2025-09,2025-09-16,9,8,2025-09-16_08
USDCHF,loss,-14818431.219110992,721008384.2289085,2025-09-16 12:00:00+00:00,2025-09-16 12:30:00+00:00,2025-09,2025-09-16,12,12,2025-09-16_12
USDCHF,win,7210083.842289085,728218468.0711976,2025-09-18 04:00:00+00:00,2025-09-18 07:19:00+00:00,2025-09,2025-09-18,4,4,2025-09-18_04
USDCHF,loss,-14614743.3151165,713603724.7560811,2025-09-18 08:00:00+00:00,2025-09-18 13:22:00+00:00,2025-09,2025-09-18,8,8,2025-09-18_08
USDCHF,loss,-14357809.211360618,699245915.5447205,2025-09-18 10:00:00+00:00,2025-09-18 12:09:00+00:00,2025-09,2025-09-18,10,8,2025-09-18_08
USDCHF,win,27924085.148135595,727170000.6928562,2025-09-18 12:00:00+00:00,2025-09-18 13:40:00+00:00,2025-09,2025-09-18,12,12,2025-09-18_12
USDCHF,win,7271700.006928562,734441700.6997848,2025-09-19 00:00:00+00:00,2025-09-19 00:54:00+00:00,2025-09,2025-09-19,0,0,2025-09-19_00
USDCHF,win,29137177.236043125,763578877.9358279,2025-09-19 01:00:00+00:00,2025-09-19 01:51:00+00:00,2025-09,2025-09-19,1,0,2025-09-19_00
USDCHF,loss,-15414910.167452544,748163967.7683753,2025-09-19 02:00:00+00:00,2025-09-19 04:08:00+00:00,2025-09,2025-09-19,2,0,2025-09-19_00
USDCHF,win,7481639.677683753,755645607.446059,2025-09-19 08:00:00+00:00,2025-09-21 21:06:00+00:00,2025-09,2025-09-19,8,8,2025-09-19_08
USDCHF,loss,-15252458.890831184,740393148.5552278,2025-09-19 15:00:00+00:00,2025-09-21 21:10:00+00:00,2025-09,2025-09-19,15,12,2025-09-19_12
USDCHF,win,7403931.485552277,747797080.0407801,2025-09-19 17:00:00+00:00,2025-09-19 17:30:00+00:00,2025-09,2025-09-19,17,16,2025-09-19_16
USDCHF,loss,-15139265.316974115,732657814.7238059,2025-09-19 18:00:00+00:00,2025-09-21 21:05:00+00:00,2025-09,2025-09-19,18,16,2025-09-19_16
USDCHF,win,7326578.147238059,739984392.8710439,2025-09-22 02:00:00+00:00,2025-09-22 05:55:00+00:00,2025-09,2025-09-22,2,0,2025-09-22_00
USDCHF,win,29514271.126817867,769498663.9978619,2025-09-22 15:00:00+00:00,2025-09-23 01:41:00+00:00,2025-09,2025-09-22,15,12,2025-09-22_12
USDCHF,win,7694986.639978618,777193650.6378405,2025-09-22 16:00:00+00:00,2025-09-24 08:03:00+00:00,2025-09,2025-09-22,16,16,2025-09-22_16
USDCHF,win,30828712.312648956,808022362.9504895,2025-09-23 00:00:00+00:00,2025-09-23 01:38:00+00:00,2025-09,2025-09-23,0,0,2025-09-23_00
USDCHF,win,8080223.629504896,816102586.5799944,2025-09-23 01:00:00+00:00,2025-09-23 02:30:00+00:00,2025-09,2025-09-23,1,0,2025-09-23_00
USDCHF,loss,-16611596.491155563,799490990.0888389,2025-09-23 07:00:00+00:00,2025-09-23 07:05:00+00:00,2025-09,2025-09-23,7,4,2025-09-23_04
USDCHF,loss,-16087414.342255844,783403575.7465831,2025-09-23 09:00:00+00:00,2025-09-24 08:03:00+00:00,2025-09,2025-09-23,9,8,2025-09-23_08
USDCHF,win,31146325.617949136,814549901.3645322,2025-09-23 15:00:00+00:00,2025-09-23 16:20:00+00:00,2025-09,2025-09-23,15,12,2025-09-23_12
USDCHF,win,8145499.013645322,822695400.3781775,2025-09-23 16:00:00+00:00,2025-09-24 01:20:00+00:00,2025-09,2025-09-23,16,16,2025-09-23_16
USDCHF,win,8226954.003781775,830922354.3819593,2025-09-24 15:00:00+00:00,2025-09-24 21:16:00+00:00,2025-09,2025-09-24,15,12,2025-09-24_12
USDCHF,loss,-16929508.334013823,813992846.0479455,2025-09-24 18:00:00+00:00,2025-09-24 21:04:00+00:00,2025-09,2025-09-24,18,16,2025-09-24_16
USDCHF,win,32243687.77856174,846236533.8265073,2025-09-25 04:00:00+00:00,2025-09-25 06:40:00+00:00,2025-09,2025-09-25,4,4,2025-09-25_04
USDCHF,win,33298167.194218274,879534701.0207256,2025-09-25 05:00:00+00:00,2025-09-25 06:00:00+00:00,2025-09,2025-09-25,5,4,2025-09-25_04
USDCHF,win,8795347.010207256,888330048.0309329,2025-09-25 06:00:00+00:00,2025-09-25 07:07:00+00:00,2025-09,2025-09-25,6,4,2025-09-25_04
USDCHF,win,8883300.48030933,897213348.5112423,2025-09-25 08:00:00+00:00,2025-09-29 00:43:00+00:00,2025-09,2025-09-25,8,8,2025-09-25_08
USDCHF,win,8972133.485112423,906185481.9963547,2025-09-25 11:00:00+00:00,2025-09-25 12:04:00+00:00,2025-09,2025-09-25,11,8,2025-09-25_08
USDCHF,loss,-18272308.1377062,887913173.8586485,2025-09-25 17:00:00+00:00,2025-09-25 20:25:00+00:00,2025-09,2025-09-25,17,16,2025-09-25_16
USDCHF,loss,-18029337.662071038,869883836.1965775,2025-09-25 18:00:00+00:00,2025-09-25 20:25:00+00:00,2025-09,2025-09-25,18,16,2025-09-25_16
USDCHF,win,8698838.361965775,878582674.5585433,2025-09-26 19:00:00+00:00,2025-09-26 19:55:00+00:00,2025-09,2025-09-26,19,16,2025-09-26_16
USDCHF,win,8785826.745585434,887368501.3041288,2025-09-26 20:00:00+00:00,2025-09-28 21:10:00+00:00,2025-09,2025-09-26,20,20,2025-09-26_20
USDCHF,win,35363236.30475114,922731737.6088799,2025-09-28 23:00:00+00:00,2025-09-29 05:32:00+00:00,2025-09,2025-09-28,23,20,2025-09-28_20
USDCHF,win,9227317.3760888,931959054.9849688,2025-09-29 01:00:00+00:00,2025-09-29 08:25:00+00:00,2025-09,2025-09-29,1,0,2025-09-29_00
USDCHF,win,9319590.549849689,941278645.5348184,2025-09-29 23:00:00+00:00,2025-09-30 01:17:00+00:00,2025-09,2025-09-29,23,20,2025-09-29_20
USDCHF,win,37184010.01715914,978462655.5519775,2025-09-30 00:00:00+00:00,2025-09-30 00:47:00+00:00,2025-09,2025-09-30,0,0,2025-09-30_00
USDCHF,loss,-19859367.521537017,958603288.0304404,2025-09-30 01:00:00+00:00,2025-09-30 04:52:00+00:00,2025-09,2025-09-30,1,0,2025-09-30_00
USDCHF,loss,-19477648.866030682,939125639.1644098,2025-09-30 02:00:00+00:00,2025-09-30 04:52:00+00:00,2025-09,2025-09-30,2,0,2025-09-30_00
USDCHF,win,37400266.68251323,976525905.846923,2025-10-01 03:00:00+00:00,2025-10-01 04:56:00+00:00,2025-10,2025-10-01,3,0,2025-10-01_00
USDCHF,win,38921132.808971114,1015447038.655894,2025-10-01 04:00:00+00:00,2025-10-01 05:00:00+00:00,2025-10,2025-10-01,4,4,2025-10-01_04
USDCHF,win,10154470.38655894,1025601509.0424529,2025-10-01 15:00:00+00:00,2025-10-01 18:24:00+00:00,2025-10,2025-10-01,15,12,2025-10-01_12
USDCHF,loss,-20921335.230065864,1004680173.8123871,2025-10-01 18:00:00+00:00,2025-10-01 18:14:00+00:00,2025-10,2025-10-01,18,16,2025-10-01_16
USDCHF,loss,-20475818.759761535,984204355.0526255,2025-10-01 23:00:00+00:00,2025-10-02 00:15:00+00:00,2025-10,2025-10-01,23,20,2025-10-01_20
USDCHF,loss,-20662178.38557275,963542176.6670527,2025-10-02 00:00:00+00:00,2025-10-02 00:06:00+00:00,2025-10,2025-10-02,0,0,2025-10-02_00
USDCHF,loss,-19413131.286869638,944129045.3801831,2025-10-02 02:00:00+00:00,2025-10-02 13:40:00+00:00,2025-10,2025-10-02,2,0,2025-10-02_00
USDCHF,win,9441290.453801831,953570335.833985,2025-10-02 03:00:00+00:00,2025-10-02 06:07:00+00:00,2025-10,2025-10-02,3,0,2025-10-02_00
USDCHF,win,9535703.35833985,963106039.1923249,2025-10-02 04:00:00+00:00,2025-10-02 07:14:00+00:00,2025-10,2025-10-02,4,4,2025-10-02_04
USDCHF,loss,-19806798.002534825,943299241.18979,2025-10-02 06:00:00+00:00,2025-10-02 06:01:00+00:00,2025-10,2025-10-02,6,4,2025-10-02_04
USDCHF,win,37199783.89798065,980499025.0877707,2025-10-02 11:00:00+00:00,2025-10-02 11:11:00+00:00,2025-10,2025-10-02,11,8,2025-10-02_08
USDCHF,loss,-19999674.93330021,960499350.1544704,2025-10-02 12:00:00+00:00,2025-10-02 12:03:00+00:00,2025-10,2025-10-02,12,12,2025-10-02_12
USDCHF,win,9604993.501544705,970104343.6560152,2025-10-02 13:00:00+00:00,2025-10-03 08:52:00+00:00,2025-10,2025-10-02,13,12,2025-10-02_12
USDCHF,loss,-19635726.3159402,950468617.340075,2025-10-03 03:00:00+00:00,2025-10-03 07:40:00+00:00,2025-10,2025-10-03,3,0,2025-10-03_00
USDCHF,win,9504686.17340075,959973303.5134758,2025-10-03 04:00:00+00:00,2025-10-03 06:09:00+00:00,2025-10,2025-10-03,4,4,2025-10-03_04
USDCHF,loss,-19552582.89236954,940420720.6211063,2025-10-03 05:00:00+00:00,2025-10-03 06:36:00+00:00,2025-10,2025-10-03,5,4,2025-10-03_04
USDCHF,win,37409850.51815292,977830571.1392592,2025-10-03 07:00:00+00:00,2025-10-03 08:54:00+00:00,2025-10,2025-10-03,7,4,2025-10-03_04
USDCHF,win,9778305.711392593,987608876.8506519,2025-10-03 08:00:00+00:00,2025-10-03 09:16:00+00:00,2025-10,2025-10-03,8,8,2025-10-03_08
USDCHF,loss,-19880373.024249103,967728503.8264028,2025-10-03 15:00:00+00:00,2025-10-05 21:05:00+00:00,2025-10,2025-10-03,15,12,2025-10-03_12
USDCHF,loss,-19751645.078096274,947976858.7483065,2025-10-03 17:00:00+00:00,2025-10-03 17:52:00+00:00,2025-10,2025-10-03,17,16,2025-10-03_16
USDCHF,loss,-19177704.700917177,928799154.0473894,2025-10-03 19:00:00+00:00,2025-10-05 21:04:00+00:00,2025-10,2025-10-03,19,16,2025-10-03_16
USDCHF,win,9287991.540473891,938087145.5878633,2025-10-06 00:00:00+00:00,2025-10-06 06:46:00+00:00,2025-10,2025-10-06,0,0,2025-10-06_00
USDCHF,loss,-18895506.261011675,919191639.3268516,2025-10-06 02:00:00+00:00,2025-10-06 06:49:00+00:00,2025-10,2025-10-06,2,0,2025-10-06_00
USDCHF,win,36687251.3822941,955878890.7091457,2025-10-06 11:00:00+00:00,2025-10-06 15:03:00+00:00,2025-10,2025-10-06,11,8,2025-10-06_08
USDCHF,win,9558788.907091456,965437679.6162372,2025-10-06 14:00:00+00:00,2025-10-07 06:08:00+00:00,2025-10,2025-10-06,14,12,2025-10-06_12
USDCHF,loss,-19525020.283225443,945912659.3330117,2025-10-06 17:00:00+00:00,2025-10-07 05:12:00+00:00,2025-10,2025-10-06,17,16,2025-10-06_16
USDCHF,win,9459126.593330115,955371785.9263419,2025-10-06 18:00:00+00:00,2025-10-06 21:06:00+00:00,2025-10,2025-10-06,18,16,2025-10-06_16
USDCHF,win,9553717.859263418,964925503.7856053,2025-10-06 19:00:00+00:00,2025-10-06 21:04:00+00:00,2025-10,2025-10-06,19,16,2025-10-06_16
USDCHF,loss,-19558510.211456474,945366993.5741489,2025-10-06 20:00:00+00:00,2025-10-07 01:58:00+00:00,2025-10,2025-10-06,20,20,2025-10-06_20
USDCHF,win,9453669.93574149,954820663.5098904,2025-10-07 09:00:00+00:00,2025-10-07 12:44:00+00:00,2025-10,2025-10-07,9,8,2025-10-07_08
USDCHF,win,38072782.63317026,992893446.1430607,2025-10-08 00:00:00+00:00,2025-10-08 05:08:00+00:00,2025-10,2025-10-08,0,0,2025-10-08_00
USDCHF,win,9928934.461430607,1002822380.6044912,2025-10-08 05:00:00+00:00,2025-10-08 07:35:00+00:00,2025-10,2025-10-08,5,4,2025-10-08_04
USDCHF,win,40055510.28077608,1042877890.8852674,2025-10-08 16:00:00+00:00,2025-10-09 18:49:00+00:00,2025-10,2025-10-08,16,16,2025-10-08_16
USDCHF,loss,-21188180.33745913,1021689710.5478083,2025-10-08 18:00:00+00:00,2025-10-08 19:00:00+00:00,2025-10,2025-10-08,18,16,2025-10-08_16
USDCHF,win,40671284.90242281,1062360995.4502311,2025-10-09 03:00:00+00:00,2025-10-09 06:29:00+00:00,2025-10,2025-10-09,3,0,2025-10-09_00
USDCHF,win,10623609.95450231,1072984605.4047334,2025-10-09 04:00:00+00:00,2025-10-09 04:48:00+00:00,2025-10,2025-10-09,4,4,2025-10-09_04
USDCHF,win,42257631.596119076,1115242237.0008526,2025-10-09 05:00:00+00:00,2025-10-09 05:56:00+00:00,2025-10,2025-10-09,5,4,2025-10-09_04
USDCHF,win,44444756.38630421,1159686993.3871567,2025-10-09 06:00:00+00:00,2025-10-09 06:55:00+00:00,2025-10,2025-10-09,6,4,2025-10-09_04
USDCHF,win,46266327.449034914,1205953320.8361917,2025-10-09 12:00:00+00:00,2025-10-09 13:42:00+00:00,2025-10,2025-10-09,12,12,2025-10-09_12
USDCHF,loss,-24596098.17462814,1181357222.6615634,2025-10-09 23:00:00+00:00,2025-10-10 05:10:00+00:00,2025-10,2025-10-09,23,20,2025-10-09_20
USDCHF,loss,-24115092.561128754,1157242130.1004345,2025-10-10 00:00:00+00:00,2025-10-10 05:10:00+00:00,2025-10,2025-10-10,0,0,2025-10-10_00
USDCHF,win,11572421.301004346,1168814551.401439,2025-10-10 01:00:00+00:00,2025-10-10 02:11:00+00:00,2025-10,2025-10-10,1,0,2025-10-10_00
USDCHF,loss,-23719267.421228245,1145095283.9802108,2025-10-10 02:00:00+00:00,2025-10-10 03:43:00+00:00,2025-10,2025-10-10,2,0,2025-10-10_00
USDCHF,win,11450952.839802109,1156546236.8200128,2025-10-10 19:00:00+00:00,2025-10-12 21:07:00+00:00,2025-10,2025-10-10,19,16,2025-10-10_16
USDCHF,win,11565462.368200129,1168111699.1882129,2025-10-10 20:00:00+00:00,2025-10-12 21:04:00+00:00,2025-10,2025-10-10,20,20,2025-10-10_20
USDCHF,win,11681116.99188213,1179792816.180095,2025-10-13 12:00:00+00:00,2025-10-13 15:47:00+00:00,2025-10,2025-10-13,12,12,2025-10-13_12
USDCHF,win,11797928.161800947,1191590744.3418958,2025-10-14 04:00:00+00:00,2025-10-14 06:36:00+00:00,2025-10,2025-10-14,4,4,2025-10-14_04
USDCHF,win,11915907.44341896,1203506651.7853148,2025-10-14 07:00:00+00:00,2025-10-14 13:25:00+00:00,2025-10,2025-10-14,7,4,2025-10-14_04
USDCHF,loss,-24276560.100852758,1179230091.684462,2025-10-14 10:00:00+00:00,2025-10-14 13:25:00+00:00,2025-10,2025-10-14,10,8,2025-10-14_08
USDCHF,win,11792300.916844623,1191022392.6013067,2025-10-14 18:00:00+00:00,2025-10-15 10:40:00+00:00,2025-10,2025-10-14,18,16,2025-10-14_16
USDCHF,loss,-24922517.481659222,1166099875.1196475,2025-10-14 23:00:00+00:00,2025-10-14 23:46:00+00:00,2025-10,2025-10-14,23,20,2025-10-14_20
USDCHF,win,46463793.026182204,1212563668.1458297,2025-10-15 01:00:00+00:00,2025-10-15 06:55:00+00:00,2025-10,2025-10-15,1,0,2025-10-15_00
USDCHF,win,12125636.681458298,1224689304.827288,2025-10-15 05:00:00+00:00,2025-10-15 05:51:00+00:00,2025-10,2025-10-15,5,4,2025-10-15_04
USDCHF,win,48446955.75709882,1273136260.5843866,2025-10-15 06:00:00+00:00,2025-10-15 06:11:00+00:00,2025-10,2025-10-15,6,4,2025-10-15_04
USDCHF,win,12731362.605843866,1285867623.1902304,2025-10-15 13:00:00+00:00,2025-10-15 13:14:00+00:00,2025-10,2025-10-15,13,12,2025-10-15_12
USDCHF,win,51360990.59096084,1337228613.7811913,2025-10-15 14:00:00+00:00,2025-10-16 01:47:00+00:00,2025-10,2025-10-15,14,12,2025-10-15_12
USDCHF,win,13372286.137811914,1350600899.9190032,2025-10-15 19:00:00+00:00,2025-10-15 21:08:00+00:00,2025-10,2025-10-15,19,16,2025-10-15_16
USDCHF,win,53885680.0709651,1404486579.9899683,2025-10-15 20:00:00+00:00,2025-10-16 01:49:00+00:00,2025-10,2025-10-15,20,20,2025-10-15_20
USDCHF,win,14044865.799899682,1418531445.7898679,2025-10-16 01:00:00+00:00,2025-10-16 04:28:00+00:00,2025-10,2025-10-16,1,0,2025-10-16_00
USDCHF,win,56667039.12974492,1475198484.9196126,2025-10-16 17:00:00+00:00,2025-10-17 06:19:00+00:00,2025-10,2025-10-16,17,16,2025-10-16_16
USDCHF,win,58891490.586270116,1534089975.5058827,2025-10-17 01:00:00+00:00,2025-10-17 07:09:00+00:00,2025-10,2025-10-17,1,0,2025-10-17_00
USDCHF,win,15340899.755058827,1549430875.2609415,2025-10-17 03:00:00+00:00,2025-10-17 11:12:00+00:00,2025-10,2025-10-17,3,0,2025-10-17_00
USDCHF,win,61664263.833788484,1611095139.0947301,2025-10-17 05:00:00+00:00,2025-10-17 06:17:00+00:00,2025-10,2025-10-17,5,4,2025-10-17_04
USDCHF,win,16110951.390947301,1627206090.4856775,2025-10-17 06:00:00+00:00,2025-10-17 07:25:00+00:00,2025-10,2025-10-17,6,4,2025-10-17_04
USDCHF,loss,-33170314.36789649,1594035776.117781,2025-10-20 04:00:00+00:00,2025-10-20 06:20:00+00:00,2025-10,2025-10-20,4,4,2025-10-20_04
USDCHF,loss,-32367762.682232197,1561668013.4355488,2025-10-20 05:00:00+00:00,2025-10-20 06:20:00+00:00,2025-10,2025-10-20,5,4,2025-10-20_04
USDCHF,loss,-31998883.804705374,1529669129.6308434,2025-10-20 06:00:00+00:00,2025-10-20 06:10:00+00:00,2025-10,2025-10-20,6,4,2025-10-20_04
USDCHF,win,15296691.296308432,1544965820.927152,2025-10-21 15:00:00+00:00,2025-10-23 14:30:00+00:00,2025-10,2025-10-21,15,12,2025-10-21_12
USDCHF,win,15449658.209271522,1560415479.1364233,2025-10-21 17:00:00+00:00,2025-10-22 14:54:00+00:00,2025-10,2025-10-21,17,16,2025-10-21_16
USDCHF,win,61912213.33059645,1622327692.4670198,2025-10-22 07:00:00+00:00,2025-10-22 08:01:00+00:00,2025-10,2025-10-22,7,4,2025-10-22_04
USDCHF,win,16223276.9246702,1638550969.39169,2025-10-22 08:00:00+00:00,2025-10-22 12:04:00+00:00,2025-10,2025-10-22,8,8,2025-10-22_08
USDCHF,win,16385509.6939169,1654936479.0856068,2025-10-22 10:00:00+00:00,2025-10-22 11:36:00+00:00,2025-10,2025-10-22,10,8,2025-10-22_08
USDCHF,loss,-33382005.174169555,1621554473.9114373,2025-10-22 11:00:00+00:00,2025-10-22 14:56:00+00:00,2025-10,2025-10-22,11,8,2025-10-22_08
USDCHF,win,16215544.739114372,1637770018.6505516,2025-10-22 12:00:00+00:00,2025-10-22 12:32:00+00:00,2025-10,2025-10-22,12,12,2025-10-22_12
USDCHF,loss,-33062787.580317426,1604707231.070234,2025-10-22 13:00:00+00:00,2025-10-22 14:54:00+00:00,2025-10,2025-10-22,13,12,2025-10-22_12
USDCHF,win,16047072.310702339,1620754303.3809364,2025-10-22 19:00:00+00:00,2025-10-23 14:10:00+00:00,2025-10,2025-10-22,19,16,2025-10-22_16
USDCHF,win,64539024.893982194,1685293328.2749186,2025-10-22 23:00:00+00:00,2025-10-23 04:03:00+00:00,2025-10,2025-10-22,23,20,2025-10-22_20
USDCHF,win,67120968.36920314,1752414296.6441216,2025-10-23 00:00:00+00:00,2025-10-23 07:29:00+00:00,2025-10,2025-10-23,0,0,2025-10-23_00
USDCHF,win,69777474.51058626,1822191771.154708,2025-10-23 01:00:00+00:00,2025-10-23 07:37:00+00:00,2025-10,2025-10-23,1,0,2025-10-23_00
USDCHF,win,18221917.71154708,1840413688.866255,2025-10-23 07:00:00+00:00,2025-10-23 12:31:00+00:00,2025-10,2025-10-23,7,4,2025-10-23_04
USDCHF,win,18404136.888662554,1858817825.7549176,2025-10-23 09:00:00+00:00,2025-10-23 12:31:00+00:00,2025-10,2025-10-23,9,8,2025-10-23_08
USDCHF,loss,-37496546.605045445,1821321279.149872,2025-10-23 10:00:00+00:00,2025-10-23 12:48:00+00:00,2025-10,2025-10-23,10,8,2025-10-23_08
USDCHF,win,18213212.79149872,1839534491.9413707,2025-10-23 17:00:00+00:00,2025-10-23 21:04:00+00:00,2025-10,2025-10-23,17,16,2025-10-23_16
USDCHF,win,18395344.91941371,1857929836.8607845,2025-10-24 04:00:00+00:00,2025-10-24 06:37:00+00:00,2025-10,2025-10-24,4,4,2025-10-24_04
USDCHF,win,18579298.36860784,1876509135.2293923,2025-10-24 06:00:00+00:00,2025-10-24 06:22:00+00:00,2025-10,2025-10-24,6,4,2025-10-24_04
USDCHF,win,74693527.06674618,1951202662.2961385,2025-10-26 23:00:00+00:00,2025-10-27 01:11:00+00:00,2025-10,2025-10-26,23,20,2025-10-26_20
USDCHF,win,19512026.622961387,1970714688.9190998,2025-10-27 00:00:00+00:00,2025-10-27 04:05:00+00:00,2025-10,2025-10-27,0,0,2025-10-27_00
USDCHF,loss,-39740031.7434911,1930974657.1756086,2025-10-27 01:00:00+00:00,2025-10-27 05:14:00+00:00,2025-10,2025-10-27,1,0,2025-10-27_00
USDCHF,win,77021464.19818996,2007996121.3737986,2025-10-27 15:00:00+00:00,2025-10-28 04:17:00+00:00,2025-10,2025-10-27,15,12,2025-10-27_12
USDCHF,win,79762344.69235209,2087758466.0661507,2025-10-27 16:00:00+00:00,2025-10-27 17:02:00+00:00,2025-10,2025-10-27,16,16,2025-10-27_16
USDCHF,win,20877584.660661507,2108636050.7268121,2025-10-27 17:00:00+00:00,2025-10-28 12:38:00+00:00,2025-10,2025-10-27,17,16,2025-10-27_16
USDCHF,win,21086360.507268123,2129722411.2340803,2025-10-27 19:00:00+00:00,2025-10-28 12:14:00+00:00,2025-10,2025-10-27,19,16,2025-10-27_16
USDCHF,win,84750198.38775578,2214472609.621836,2025-10-27 22:00:00+00:00,2025-10-28 01:08:00+00:00,2025-10,2025-10-27,22,20,2025-10-27_20
USDCHF,win,22144726.096218362,2236617335.718055,2025-10-28 01:00:00+00:00,2025-10-28 07:00:00+00:00,2025-10,2025-10-28,1,0,2025-10-28_00
USDCHF,win,22366173.357180547,2258983509.0752354,2025-10-28 03:00:00+00:00,2025-10-28 03:17:00+00:00,2025-10,2025-10-28,3,0,2025-10-28_00
USDCHF,loss,-45805148.92814322,2213178360.1470923,2025-10-28 04:00:00+00:00,2025-10-28 07:02:00+00:00,2025-10,2025-10-28,4,4,2025-10-28_04
USDCHF,win,87926368.58829921,2301104728.7353916,2025-10-28 11:00:00+00:00,2025-10-28 11:50:00+00:00,2025-10,2025-10-28,11,8,2025-10-28_08
USDCHF,win,23011047.287353918,2324115776.0227456,2025-10-28 12:00:00+00:00,2025-10-28 14:22:00+00:00,2025-10,2025-10-28,12,12,2025-10-28_12
USDCHF,loss,-46975029.824663445,2277140746.198082,2025-10-28 17:00:00+00:00,2025-10-28 21:12:00+00:00,2025-10,2025-10-28,17,16,2025-10-28_16
USDCHF,win,22771407.461980816,2299912153.660063,2025-10-28 18:00:00+00:00,2025-10-28 19:55:00+00:00,2025-10,2025-10-28,18,16,2025-10-28_16
USDCHF,win,91564200.85203326,2391476354.512096,2025-10-29 07:00:00+00:00,2025-10-29 08:11:00+00:00,2025-10,2025-10-29,7,4,2025-10-29_04
USDCHF,win,95071261.53717245,2486547616.0492687,2025-10-29 11:00:00+00:00,2025-10-29 11:41:00+00:00,2025-10,2025-10-29,11,8,2025-10-29_08
USDCHF,loss,-50077431.871355206,2436470184.1779137,2025-10-29 12:00:00+00:00,2025-10-29 15:56:00+00:00,2025-10,2025-10-29,12,12,2025-10-29_12
USDCHF,loss,-49114333.80349661,2387355850.374417,2025-10-29 14:00:00+00:00,2025-10-29 15:50:00+00:00,2025-10,2025-10-29,14,12,2025-10-29_12
USDCHF,win,94693971.06980519,2482049821.444222,2025-10-30 17:00:00+00:00,2025-10-30 17:34:00+00:00,2025-10,2025-10-30,17,16,2025-10-30_16
USDCHF,loss,-50124776.28339779,2431925045.1608243,2025-10-30 18:00:00+00:00,2025-10-30 22:34:00+00:00,2025-10,2025-10-30,18,16,2025-10-30_16
