entry_time,exit_time,dir,pnl,result,exit_type,month
2025-04-08 12:00:00+00:00,2025-04-08 17:01:00+00:00,-1,53.835892857145495,win,HALF+SL,2025-04
2025-04-08 20:00:00+00:00,2025-04-09 20:23:00+00:00,-1,128.5137500000019,win,HALF+SL,2025-04
2025-04-09 23:00:00+00:00,2025-04-10 03:28:00+00:00,1,-98.64089285714499,loss,SL,2025-04
2025-04-10 05:00:00+00:00,2025-04-10 07:28:00+00:00,1,-40.07910714285572,loss,SL,2025-04
2025-04-10 08:00:00+00:00,2025-04-10 09:47:00+00:00,-1,-37.38999999999919,loss,SL,2025-04
2025-04-10 11:00:00+00:00,2025-04-11 02:00:00+00:00,-1,328.99937500000647,win,HALF+TP,2025-04
2025-04-11 07:00:00+00:00,2025-04-11 09:02:00+00:00,-1,-62.694821428570435,loss,SL,2025-04
2025-04-11 12:00:00+00:00,2025-04-23 00:46:00+00:00,-1,192.60892857143403,win,HALF+SL,2025-04
2025-04-23 01:00:00+00:00,2025-04-28 17:41:00+00:00,1,121.11303571429062,win,HALF+SL,2025-04
2025-04-28 20:00:00+00:00,2025-05-01 06:38:00+00:00,-1,-133.3730357142855,loss,SL,2025-04
2025-05-01 08:00:00+00:00,2025-05-02 16:39:00+00:00,1,106.37553571428953,win,HALF+SL,2025-05
2025-05-02 18:00:00+00:00,2025-05-02 21:31:00+00:00,1,119.45812499999136,win,HALF+TP,2025-05
2025-05-02 22:00:00+00:00,2025-05-05 02:46:00+00:00,1,-50.740714285711874,loss,SL,2025-05
2025-05-05 04:00:00+00:00,2025-05-06 10:25:00+00:00,-1,159.46500000000015,win,HALF+TP,2025-05
2025-05-06 14:00:00+00:00,2025-05-07 01:08:00+00:00,-1,33.34339285714236,win,HALF+SL,2025-05
2025-05-07 03:00:00+00:00,2025-05-07 04:31:00+00:00,-1,26.635000000001696,win,HALF+SL,2025-05
2025-05-07 07:00:00+00:00,2025-05-07 07:46:00+00:00,-1,-15.657321428568594,loss,SL,2025-05
2025-05-07 09:00:00+00:00,2025-05-07 11:12:00+00:00,-1,-31.701428571426504,loss,SL,2025-05
2025-05-07 13:00:00+00:00,2025-05-07 17:08:00+00:00,-1,17.650535714290072,win,HALF+SL,2025-05
2025-05-07 20:00:00+00:00,2025-05-07 21:07:00+00:00,1,-39.79464285714016,loss,SL,2025-05
2025-05-08 02:00:00+00:00,2025-05-08 03:47:00+00:00,1,-20.45357142857256,loss,SL,2025-05
2025-05-08 06:00:00+00:00,2025-05-08 09:32:00+00:00,1,93.22937499999853,win,HALF+TP,2025-05
2025-05-08 10:00:00+00:00,2025-05-08 22:26:00+00:00,1,237.98749999999416,win,HALF+TP,2025-05
2025-05-09 00:00:00+00:00,2025-05-09 03:41:00+00:00,1,15.632321428569185,win,HALF+SL,2025-05
2025-05-09 05:00:00+00:00,2025-05-09 05:42:00+00:00,1,17.343928571432343,win,HALF+SL,2025-05
2025-05-09 12:00:00+00:00,2025-05-09 14:13:00+00:00,1,13.930892857140975,win,HALF+SL,2025-05
2025-05-09 16:00:00+00:00,2025-05-09 17:27:00+00:00,1,-41.292857142858,loss,SL,2025-05
2025-05-09 20:00:00+00:00,2025-05-12 10:01:00+00:00,1,191.26562500000261,win,HALF+TP,2025-05
2025-05-12 12:00:00+00:00,2025-05-15 09:46:00+00:00,1,-215.77785714285653,loss,SL,2025-05
2025-05-15 10:00:00+00:00,2025-05-15 15:50:00+00:00,-1,-65.05446428571418,loss,SL,2025-05
2025-05-15 22:00:00+00:00,2025-05-15 23:58:00+00:00,-1,12.293750000000614,win,HALF+SL,2025-05
