"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","受渡通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","金利・価格調整額（くりっく株365）","配当金調整額（くりっく株365）","売建単価（くりっく365/くりっく株365）","買建単価（くりっく365/くりっく株365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益（円貨）","実現損益（外貨）","実現損益（円換算額）","受渡金額（円貨）","受渡金額（外貨）","備考"
"2026/01/29 18:32:05","CFD新規","2026/01/29","1781","銀スポット","","","","","","","買","","日本円","","","","30","117.5","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/29 19:21:07","CFD新規","2026/01/29","1720","銀スポット","","","","","","","買","","日本円","","","","30","117.152","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/29 20:12:20","CFD新規","2026/01/29","1730","金スポット","","","","","","","買","","日本円","","","","20","5505.65","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/29 20:16:18","CFD新規","2026/01/29","1778","金スポット","","","","","","","買","","日本円","","","","20","5511.58","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/29 20:16:22","CFD新規","2026/01/29","1779","金スポット","","","","","","","買","","日本円","","","","10","5512.7","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/29 23:15:13","CFD新規","2026/01/29","1731","銀スポット","","","","","","","買","","日本円","","","","20","120.959","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/30 00:01:44","CFDロスカット","2026/01/29","1732","銀スポット","","","","","","","売","","日本円","","","","20","118.516","153.230","0","0","120.959","0","0","","","","","","","","","","","","0","0","","","","","","","","","-74868","-488.60","-74868","","","-74868","",""
"2026/01/30 00:12:02","CFD決済","2026/01/29","1801","金スポット","","","","","","","売","","日本円","","","","20","5401.7","153.230","0","0","5505.65","0","0","","","","","","","","","","","","0","0","","","","","","","","","-318565","-2079.00","-318565","","","-318565","",""
"2026/01/30 00:12:02","CFD決済","2026/01/29","1802","金スポット","","","","","","","売","","日本円","","","","20","5401.7","153.230","0","0","5511.58","0","0","","","","","","","","","","","","0","0","","","","","","","","","-336738","-2197.60","-336738","","","-336738","",""
"2026/01/30 00:12:02","CFD決済","2026/01/29","1803","金スポット","","","","","","","売","","日本円","","","","10","5401.7","153.230","0","0","5512.7","0","0","","","","","","","","","","","","0","0","","","","","","","","","-170085","-1110.00","-170085","","","-170085","",""
"2026/01/30 00:12:29","CFD決済","2026/01/29","1804","銀スポット","","","","","","","売","","日本円","","","","30","116.623","153.230","0","0","117.5","0","0","","","","","","","","","","","","0","0","","","","","","","","","-40314","-263.10","-40314","","","-40314","",""
"2026/01/30 00:12:29","CFD決済","2026/01/29","1805","銀スポット","","","","","","","売","","日本円","","","","30","116.623","153.230","0","0","117.152","0","0","","","","","","","","","","","","0","0","","","","","","","","","-24317","-158.70","-24317","","","-24317","",""
"2026/01/30 15:58:00","CFD新規","2026/01/30","1782","銀スポット","","","","","","","売","","日本円","","","","50","107.349","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/30 16:39:16","CFD決済","2026/01/30","1780","銀スポット","","","","","","","買","","日本円","","","","20","106.199","153.910","0","0","107.349","0","0","","","","","","","","","","","","0","0","","","","","","","","","35399","230.00","35399","","","35399","",""
"2026/01/30 16:47:19","CFD決済","2026/01/30","1821","銀スポット","","","","","","","買","","日本円","","","","20","106.22","153.910","0","0","107.349","0","0","","","","","","","","","","","","0","0","","","","","","","","","34752","225.80","34752","","","34752","",""
"2026/01/30 16:47:23","CFD決済","2026/01/30","1806","銀スポット","","","","","","","買","","日本円","","","","10","106.151","153.910","0","0","107.349","0","0","","","","","","","","","","","","0","0","","","","","","","","","18438","119.80","18438","","","18438","",""
"2026/01/30 23:34:58","CFD新規","2026/01/30","1822","銀スポット","","","","","","","買","","日本円","","","","20","100.668","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/30 23:39:11","CFD新規","2026/01/30","1783","金スポット","","","","","","","買","","日本円","","","","5","5090.31","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/30 23:41:44","CFD決済","2026/01/30","1823","金スポット","","","","","","","売","","日本円","","","","5","5090.32","154.020","0","0","5090.31","0","0","","","","","","","","","","","","0","0","","","","","","","","","7","0.05","7","","","7","",""
"2026/01/31 00:00:17","CFD新規","2026/01/30","1733","銀スポット","","","","","","","売","","日本円","","","","20","99.282","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/31 00:00:17","CFD決済","2026/01/30","1824","銀スポット","","","","","","","売","","日本円","","","","20","99.282","154.020","0","0","100.668","0","0","","","","","","","","","","","","0","0","","","","","","","","","-42694","-277.20","-42694","","","-42694","",""
"2026/01/31 00:00:20","CFD新規","2026/01/30","1784","銀スポット","","","","","","","売","","日本円","","","","10","99.321","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/31 00:01:02","CFD新規","2026/01/30","1734","銀スポット","","","","","","","売","","日本円","","","","10","98.782","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/31 00:01:09","CFD新規","2026/01/30","1735","銀スポット","","","","","","","売","","日本円","","","","10","98.459","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/01/31 01:17:57","CFD決済","2026/01/30","1807","銀スポット","","","","","","","買","","日本円","","","","10","96.39","154.250","0","0","99.282","0","0","","","","","","","","","","","","0","0","","","","","","","","","44609","289.20","44609","","","44609","",""
"2026/01/31 01:37:38","CFD決済","2026/01/30","1736","銀スポット","","","","","","","買","","日本円","","","","10","93.828","154.250","0","0","99.282","0","0","","","","","","","","","","","","0","0","","","","","","","","","84127","545.40","84127","","","84127","",""
"2026/01/31 01:37:39","CFD決済","2026/01/30","1737","銀スポット","","","","","","","買","","日本円","","","","10","93.78","154.250","0","0","98.782","0","0","","","","","","","","","","","","0","0","","","","","","","","","77155","500.20","77155","","","77155","",""
"2026/01/31 01:37:39","CFD決済","2026/01/30","1825","銀スポット","","","","","","","買","","日本円","","","","10","93.765","154.250","0","0","99.321","0","0","","","","","","","","","","","","0","0","","","","","","","","","85701","555.60","85701","","","85701","",""
"2026/01/31 01:37:40","CFD決済","2026/01/30","1808","銀スポット","","","","","","","買","","日本円","","","","10","93.788","154.250","0","0","98.459","0","0","","","","","","","","","","","","0","0","","","","","","","","","72050","467.10","72050","","","72050","",""
"2026/02/02 11:26:42","CFD新規","2026/02/02","1841","金スポット","","","","","","","買","","日本円","","","","30","4727.67","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 11:27:20","CFD決済","2026/02/02","1861","金スポット","","","","","","","売","","日本円","","","","10","4740.25","155.270","0","0","4727.67","0","0","","","","","","","","","","","","0","0","","","","","","","","","19532","125.80","19532","","","19532","",""
"2026/02/02 12:14:33","CFD決済","2026/02/02","1862","金スポット","","","","","","","売","","日本円","","","","20","4688.9","155.270","0","0","4727.67","0","0","","","","","","","","","","","","0","0","","","","","","","","","-120396","-775.40","-120396","","","-120396","",""
"2026/02/02 21:50:49","CFD新規","2026/02/02","1881","銀スポット","","","","","","","売","","日本円","","","","10","83.156","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 21:51:02","CFD新規","2026/02/02","1842","銀スポット","","","","","","","売","","日本円","","","","10","83.001","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 21:51:19","CFD新規","2026/02/02","1843","銀スポット","","","","","","","売","","日本円","","","","10","83.163","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 21:51:19","CFD新規","2026/02/02","1901","銀スポット","","","","","","","売","","日本円","","","","10","83.144","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 22:02:34","CFD決済","2026/02/02","1902","銀スポット","","","","","","","買","","日本円","","","","10","81.226","154.940","0","0","83.156","0","0","","","","","","","","","","","","0","0","","","","","","","","","29903","193.00","29903","","","29903","",""
"2026/02/02 22:02:35","CFD決済","2026/02/02","1863","銀スポット","","","","","","","買","","日本円","","","","10","81.214","154.940","0","0","83.001","0","0","","","","","","","","","","","","0","0","","","","","","","","","27687","178.70","27687","","","27687","",""
"2026/02/02 22:03:40","CFD決済","2026/02/02","1882","銀スポット","","","","","","","買","","日本円","","","","10","81.368","154.940","0","0","83.144","0","0","","","","","","","","","","","","0","0","","","","","","","","","27517","177.60","27517","","","27517","",""
"2026/02/02 22:03:42","CFD決済","2026/02/02","1903","銀スポット","","","","","","","買","","日本円","","","","10","81.475","154.940","0","0","83.163","0","0","","","","","","","","","","","","0","0","","","","","","","","","26153","168.80","26153","","","26153","",""
"2026/02/02 23:07:31","CFD新規","2026/02/02","1864","銀スポット","","","","","","","売","","日本円","","","","10","81.837","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 23:07:41","CFD新規","2026/02/02","1844","銀スポット","","","","","","","売","","日本円","","","","10","81.804","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/02 23:28:46","CFD決済","2026/02/02","1845","銀スポット","","","","","","","買","","日本円","","","","10","81.706","154.940","0","0","81.837","0","0","","","","","","","","","","","","0","0","","","","","","","","","2029","13.10","2029","","","2029","",""
"2026/02/02 23:28:47","CFD決済","2026/02/02","1846","銀スポット","","","","","","","買","","日本円","","","","10","81.665","154.940","0","0","81.804","0","0","","","","","","","","","","","","0","0","","","","","","","","","2153","13.90","2153","","","2153","",""
"2026/02/03 10:21:41","CFD新規","2026/02/03","1883","銀スポット","","","","","","","買","","日本円","","","","30","84.606","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 11:03:43","CFD新規","2026/02/03","1884","銀スポット","","","","","","","買","","日本円","","","","10","83.944","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 11:03:45","CFD新規","2026/02/03","1904","銀スポット","","","","","","","買","","日本円","","","","10","83.914","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 11:06:31","CFD決済","2026/02/03","1885","銀スポット","","","","","","","売","","日本円","","","","10","83.901","155.510","0","0","84.606","0","0","","","","","","","","","","","","0","0","","","","","","","","","-10963","-70.50","-10963","","","-10963","",""
"2026/02/03 11:06:31","CFD決済","2026/02/03","1905","銀スポット","","","","","","","売","","日本円","","","","10","83.899","155.510","0","0","84.606","0","0","","","","","","","","","","","","0","0","","","","","","","","","-10994","-70.70","-10994","","","-10994","",""
"2026/02/03 11:06:32","CFD決済","2026/02/03","1865","銀スポット","","","","","","","売","","日本円","","","","10","83.908","155.510","0","0","84.606","0","0","","","","","","","","","","","","0","0","","","","","","","","","-10854","-69.80","-10854","","","-10854","",""
"2026/02/03 11:06:32","CFD決済","2026/02/03","1906","銀スポット","","","","","","","売","","日本円","","","","10","83.907","155.510","0","0","83.944","0","0","","","","","","","","","","","","0","0","","","","","","","","","-575","-3.70","-575","","","-575","",""
"2026/02/03 11:06:34","CFD決済","2026/02/03","1847","銀スポット","","","","","","","売","","日本円","","","","10","83.832","155.510","0","0","83.914","0","0","","","","","","","","","","","","0","0","","","","","","","","","-1275","-8.20","-1275","","","-1275","",""
"2026/02/03 16:18:44","CFD新規","2026/02/03","1907","銀スポット","","","","","","","買","","日本円","","","","15","86.026","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 18:50:20","CFD新規","2026/02/03","1908","銀スポット","","","","","","","買","","日本円","","","","35","86.861","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 20:24:11","CFD決済","2026/02/03","1909","銀スポット","","","","","","","売","","日本円","","","","35","85.516","155.870","0","0","86.861","0","0","","","","","","","","","","","","0","0","","","","","","","","","-73375","-470.75","-73375","","","-73375","",""
"2026/02/03 20:24:23","CFD決済","2026/02/03","1866","銀スポット","","","","","","","売","","日本円","","","","15","85.424","155.870","0","0","86.026","0","0","","","","","","","","","","","","0","0","","","","","","","","","-14075","-90.30","-14075","","","-14075","",""
"2026/02/03 21:09:11","CFD新規","2026/02/03","1867","銀スポット","","","","","","","買","","日本円","","","","20","87.281","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 21:21:01","CFD決済","2026/02/03","1848","銀スポット","","","","","","","売","","日本円","","","","20","86.734","155.870","0","0","87.281","0","0","","","","","","","","","","","","0","0","","","","","","","","","-17052","-109.40","-17052","","","-17052","",""
"2026/02/03 22:00:21","CFD新規","2026/02/03","1868","銀スポット","","","","","","","買","","日本円","","","","30","87.172","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 22:01:04","CFD新規","2026/02/03","1886","銀スポット","","","","","","","買","","日本円","","","","30","87.574","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/03 22:14:11","CFD新規","2026/02/03","1869","銀スポット","","","","","","","買","","日本円","","","","20","88.095","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 02:10:52","CFD決済","2026/02/03","1910","銀スポット","","","","","","","売","","日本円","","","","30","85.452","155.730","0","0","87.172","0","0","","","","","","","","","","","","0","0","","","","","","","","","-80356","-516.00","-80356","","","-80356","",""
"2026/02/04 02:10:52","CFD決済","2026/02/03","1911","銀スポット","","","","","","","売","","日本円","","","","30","85.452","155.730","0","0","87.574","0","0","","","","","","","","","","","","0","0","","","","","","","","","-99137","-636.60","-99137","","","-99137","",""
"2026/02/04 02:10:52","CFD決済","2026/02/03","1912","銀スポット","","","","","","","売","","日本円","","","","20","85.452","155.730","0","0","88.095","0","0","","","","","","","","","","","","0","0","","","","","","","","","-82318","-528.60","-82318","","","-82318","",""
"2026/02/04 04:12:07","CFD新規","2026/02/03","1913","金スポット","","","","","","","買","","日本円","","","","5","4901.22","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 04:21:05","CFD決済","2026/02/03","1887","金スポット","","","","","","","売","","日本円","","","","5","4927.42","155.640","0","0","4901.22","0","0","","","","","","","","","","","","0","0","","","","","","","","","20388","131.00","20388","","","20388","",""
"2026/02/04 08:25:49","CFD新規","2026/02/04","1888","銀スポット","","","","","","","買","","日本円","","","","50","84.223","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 09:59:55","CFD新規","2026/02/04","1914","銀スポット","","","","","","","買","","日本円","","","","20","85.74","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 10:00:10","CFD新規","2026/02/04","1849","金スポット","","","","","","","買","","日本円","","","","20","4991.74","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 10:53:39","CFD決済","2026/02/04","1889","銀スポット","","","","","","","売","","日本円","","","","50","87.031","156.030","0","0","84.223","0","0","","","","","","","","","","","","0","0","","","","","","","","","219066","1404.00","219066","","","219066","",""
"2026/02/04 10:53:39","CFD決済","2026/02/04","1890","銀スポット","","","","","","","売","","日本円","","","","20","87.031","156.030","0","0","85.74","0","0","","","","","","","","","","","","0","0","","","","","","","","","40286","258.20","40286","","","40286","",""
"2026/02/04 10:53:48","CFD決済","2026/02/04","1915","金スポット","","","","","","","売","","日本円","","","","20","5041.29","156.030","0","0","4991.74","0","0","","","","","","","","","","","","0","0","","","","","","","","","154625","991.00","154625","","","154625","",""
"2026/02/04 11:54:05","入金","2026/02/04","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","","FX口座奨励金"
"2026/02/04 12:09:07","入金","2026/02/04","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","","CFD口座奨励金"
"2026/02/04 20:18:40","CFD新規","2026/02/04","1916","金スポット","","","","","","","売","","日本円","","","","5","5018.81","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 20:19:27","CFD新規","2026/02/04","1850","金スポット","","","","","","","売","","日本円","","","","5","5025.01","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 20:22:34","CFD新規","2026/02/04","1870","金スポット","","","","","","","売","","日本円","","","","5","5025.19","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 21:13:12","CFD新規","2026/02/04","1917","金スポット","","","","","","","売","","日本円","","","","5","5043.61","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 22:16:08","CFD新規","2026/02/04","1871","金スポット","","","","","","","売","","日本円","","","","5","5036.88","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/04 23:49:39","CFD決済","2026/02/04","1918","金スポット","","","","","","","買","","日本円","","","","5","4994.41","156.630","0","0","5018.81","0","0","","","","","","","","","","","","0","0","","","","","","","","","19108","122.00","19108","","","19108","",""
"2026/02/04 23:49:39","CFD決済","2026/02/04","1919","金スポット","","","","","","","買","","日本円","","","","5","4994.41","156.630","0","0","5025.01","0","0","","","","","","","","","","","","0","0","","","","","","","","","23964","153.00","23964","","","23964","",""
"2026/02/04 23:49:39","CFD決済","2026/02/04","1920","金スポット","","","","","","","買","","日本円","","","","5","4994.41","156.630","0","0","5025.19","0","0","","","","","","","","","","","","0","0","","","","","","","","","24105","153.90","24105","","","24105","",""
"2026/02/05 00:00:36","CFD新規","2026/02/04","1872","金スポット","","","","","","","売","","日本円","","","","5","4983.55","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 00:36:28","CFD決済","2026/02/04","1873","金スポット","","","","","","","買","","日本円","","","","5","4896.22","156.630","0","0","5043.61","0","0","","","","","","","","","","","","0","0","","","","","","","","","115428","736.95","115428","","","115428","",""
"2026/02/05 00:51:50","CFD新規","2026/02/04","1874","金スポット","","","","","","","売","","日本円","","","","5","4932.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 01:51:05","CFD決済","2026/02/04","1875","金スポット","","","","","","","買","","日本円","","","","5","4888.75","156.670","0","0","5036.88","0","0","","","","","","","","","","","","0","0","","","","","","","","","116037","740.65","116037","","","116037","",""
"2026/02/05 01:51:07","CFD決済","2026/02/04","1891","金スポット","","","","","","","買","","日本円","","","","5","4889","156.670","0","0","4983.55","0","0","","","","","","","","","","","","0","0","","","","","","","","","74065","472.75","74065","","","74065","",""
"2026/02/05 01:51:08","CFD決済","2026/02/04","1876","金スポット","","","","","","","買","","日本円","","","","5","4889.11","156.670","0","0","4932.2","0","0","","","","","","","","","","","","0","0","","","","","","","","","33754","215.45","33754","","","33754","",""
"2026/02/05 02:02:43","証券振替出金（CFD口座へ）","2026/02/05","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-400","",""
"2026/02/05 02:02:43","CFD振替入金（証券口座より）","2026/02/05","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400","",""
"2026/02/05 02:03:30","出金","2026/02/06","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-200000","",""
"2026/02/05 10:05:24","CFD新規","2026/02/05","1921","金スポット","","","","","","","売","","日本円","","","","5","4998.31","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 10:05:35","CFD新規","2026/02/05","1851","金スポット","","","","","","","売","","日本円","","","","5","5002.78","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 10:40:17","CFD新規","2026/02/05","1877","金スポット","","","","","","","売","","日本円","","","","5","4977.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 10:47:35","CFD決済","2026/02/05","1892","金スポット","","","","","","","買","","日本円","","","","5","4974.77","156.800","0","0","4998.31","0","0","","","","","","","","","","","","0","0","","","","","","","","","18455","117.70","18455","","","18455","",""
"2026/02/05 10:47:35","CFD決済","2026/02/05","1922","金スポット","","","","","","","買","","日本円","","","","5","4973.09","156.800","0","0","5002.78","0","0","","","","","","","","","","","","0","0","","","","","","","","","23276","148.45","23276","","","23276","",""
"2026/02/05 10:47:36","CFD決済","2026/02/05","1852","金スポット","","","","","","","買","","日本円","","","","5","4973.21","156.800","0","0","4977.2","0","0","","","","","","","","","","","","0","0","","","","","","","","","3128","19.95","3128","","","3128","",""
"2026/02/05 12:28:04","CFD新規","2026/02/05","1878","金スポット","","","","","","","売","","日本円","","","","15","4864","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 13:18:31","CFD新規","2026/02/05","1853","金スポット","","","","","","","売","","日本円","","","","5","4880.47","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 13:33:19","CFD新規","2026/02/05","1879","金スポット","","","","","","","売","","日本円","","","","5","4882.36","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 14:46:57","CFD新規","2026/02/05","1880","金スポット","","","","","","","売","","日本円","","","","5","4895.05","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 17:11:47","CFD新規","2026/02/05","1893","金スポット","","","","","","","売","","日本円","","","","10","4930.29","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/05 21:44:22","CFD決済","2026/02/05","1923","金スポット","","","","","","","買","","日本円","","","","5","4851","157.320","0","0","4864","0","0","","","","","","","","","","","","0","0","","","","","","","","","10225","65.00","10225","","","10225","",""
"2026/02/05 21:44:23","CFD決済","2026/02/05","1894","金スポット","","","","","","","買","","日本円","","","","5","4850.66","157.320","0","0","4864","0","0","","","","","","","","","","","","0","0","","","","","","","","","10493","66.70","10493","","","10493","",""
"2026/02/05 23:51:30","CFD新規","2026/02/05","1924","金スポット","","","","","","","売","","日本円","","","","5","4867.64","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/06 01:50:02","CFD新規","2026/02/05","1941","金スポット","","","","","","","売","","日本円","","","","10","4886.98","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/06 09:02:37","CFD決済","2026/02/06","1925","金スポット","","","","","","","買","","日本円","","","","5","4700.27","156.960","0","0","4864","0","0","","","","","","","","","","","","455","0","","","","","","","","","128495","818.65","128950","","","128950","",""
"2026/02/06 09:16:19","CFD決済","2026/02/06","1854","金スポット","","","","","","","買","","日本円","","","","5","4673.9","156.960","0","0","4880.47","0","0","","","","","","","","","","","","455","0","","","","","","","","","162116","1032.85","162571","","","162571","",""
"2026/02/06 09:16:22","CFD決済","2026/02/06","1895","金スポット","","","","","","","買","","日本円","","","","5","4675.05","156.960","0","0","4882.36","0","0","","","","","","","","","","","","455","0","","","","","","","","","162696","1036.55","163151","","","163151","",""
"2026/02/06 09:29:04","CFD決済","2026/02/06","1926","金スポット","","","","","","","買","","日本円","","","","5","4719.25","156.960","0","0","4895.05","0","0","","","","","","","","","","","","455","0","","","","","","","","","137967","879.00","138422","","","138422","",""
"2026/02/06 09:29:05","CFD決済","2026/02/06","1896","金スポット","","","","","","","買","","日本円","","","","5","4716.33","156.960","0","0","4930.29","0","0","","","","","","","","","","","","455","0","","","","","","","","","167915","1069.80","168370","","","168370","",""
"2026/02/06 10:00:47","CFD決済","2026/02/06","1897","金スポット","","","","","","","買","","日本円","","","","5","4757.03","156.670","0","0","4930.29","0","0","","","","","","","","","","","","455","0","","","","","","","","","135723","866.30","136178","","","136178","",""
"2026/02/06 10:00:47","CFD決済","2026/02/06","1898","金スポット","","","","","","","買","","日本円","","","","5","4755.67","156.670","0","0","4867.64","0","0","","","","","","","","","","","","455","0","","","","","","","","","87711","559.85","88166","","","88166","",""
"2026/02/06 10:00:50","CFD決済","2026/02/06","1942","金スポット","","","","","","","買","","日本円","","","","5","4756.89","156.670","0","0","4886.98","0","0","","","","","","","","","","","","455","0","","","","","","","","","101906","650.45","102361","","","102361","",""
"2026/02/06 10:00:51","CFD決済","2026/02/06","1927","金スポット","","","","","","","買","","日本円","","","","5","4756.35","156.670","0","0","4886.98","0","0","","","","","","","","","","","","455","0","","","","","","","","","102329","653.15","102784","","","102784","",""
"2026/02/06 21:01:32","出金","2026/02/10","","","","","","","","","","","日本円","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5800000","",""
"2026/02/06 21:22:36","CFD新規","2026/02/06","1943","金スポット","","","","","","","売","","日本円","","","","10","4881.84","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/06 21:46:30","CFD決済","2026/02/06","1928","金スポット","","","","","","","買","","日本円","","","","10","4899","157.060","0","0","4881.84","0","0","","","","","","","","","","","","0","0","","","","","","","","","-26951","-171.60","-26951","","","-26951","",""
"2026/02/09 11:55:31","CFD新規","2026/02/09","1961","銀スポット","","","","","","","買","","日本円","","","","30","81.007","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/09 11:56:22","CFD新規","2026/02/09","1981","銀スポット","","","","","","","買","","日本円","","","","20","81.2","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/09 15:44:13","CFD新規","2026/02/09","2001","銀スポット","","","","","","","買","","日本円","","","","10","81.815","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
"2026/02/09 16:26:25","CFD新規","2026/02/09","1982","銀スポット","","","","","","","売","","日本円","","","","50","81.109","","0","0","0","0","0","","","","","","","","","","","","0","0","","","","","","","","","0","0.00","0","","","0","",""
